"Alcohol" "Color_Intensity" "Hue"
"99" -0.776789065158072 -0.240733849438403 0.361158490987518
"100" -0.875332283758081 -1.18971086160928 2.02365749264776
"101" -1.1340082325831 -0.758357674258883 1.36740788672924
"102" -0.493477311683045 -1.12500788350672 0.361158490987518
"103" -0.813742772133075 -0.974034267934084 -0.688840878482109
"104" -1.45427369303313 -1.29323562657338 -0.0763412462914935
"105" -0.604338432608055 -0.913644821705028 0.361158490987518
"106" -0.715199553533065 -1.01716958666912 -0.426341036114702
"107" -0.924603893058085 -0.715222355523843 0.186158596075914
"108" -0.34566248378303 -0.758357674258883 -0.3388410886589
"109" -0.961557600033088 -1.01716958666912 -0.426341036114702
"110" -1.71294964185816 -1.03873724603664 0.0111587011643089
"111" -1.89771817673318 -0.930898949199044 -0.907590747121615
"112" -0.592020530283054 -1.3191168178144 -0.251341141203098
"113" -1.52818110698314 -0.542681080583683 1.19240799181764
"114" -1.95930768835818 -0.853255375475971 0.623658333354925
"115" -1.1340082325831 -0.930898949199044 -0.120091220019394
"116" -2.42738797670823 -1.36225213654944 3.2924067307569
"117" -1.45427369303313 -1.34068447718192 -0.0325912725635923
"118" -0.715199553533065 -1.29323562657338 0.448658438443321
"119" -0.284072972158025 -0.715222355523843 -1.12634061576112
"120" -1.23255145118311 -1.62969111270669 -0.120091220019394
"121" -1.91003607905818 -0.779925333626403 -0.688840878482109
"122" -1.77453915348316 0.406295931587198 -0.120091220019394
"123" -0.715199553533065 -1.28460856282637 -0.163841193747295
"124" 0.0608282929420089 -1.06030490540416 -0.995090694577417
"125" -1.39268418140813 -0.974034267934084 -0.907590747121615
"126" -1.14632613490811 -0.9912883954281 -0.426341036114702
"127" -0.702881651208064 -0.482291634354627 -1.17009058948902
"128" -1.49122740000814 -0.887763630464004 0.05490867489221
"129" -0.776789065158072 -1.26735443533236 -0.295091114930999
"130" -1.18327984188311 -1.06030490540416 -0.73259085221001
"131" -0.173211851233015 -0.413275124378563 -0.863840773393714
"132" -0.148576046583011 0.147484019176958 -0.951340720849516
"133" -0.234801362858019 0.276889975382078 -1.30134051067273
"134" -0.370298288433034 -0.0250572557632023 -0.776340825937912
"135" -0.604338432608055 0.169051678544478 -0.907590747121615
"136" -0.493477311683045 0.880784437672639 -0.995090694577417
"137" -0.924603893058085 -0.521113421216163 -0.907590747121615
"138" -0.579702627958053 -0.0250572557632023 -0.601340931026307
"139" 0.60281599524206 0.276889975382078 -0.645090904754208
"140" -0.197847655883017 -0.0595655107512344 -0.295091114930999
"141" -0.0869865349580063 -0.197598530703363 -0.820090799665813
"142" 0.442683265017043 0.233754656647038 -1.12634061576112
"143" 0.639769702217062 -0.305436827540963 -0.295091114930999
"144" 0.762948725467073 -0.283869168173443 -0.207591167475197
"145" -0.924603893058085 1.35958647563158 -1.34509048440063
"146" 0.196325218517021 -0.456410443113603 -1.56384035304013
"147" 1.08321418591711 -0.0681925744982422 -1.65134030049593
"148" -0.160893948908014 1.11802869071536 -1.82634019540754
"149" 0.39341165571704 1.45017064497517 -1.78259022167964
"150" 0.0977819999170116 1.87289676857856 -1.69509027422384
"151" 0.61513389756706 1.52781421869824 -1.60759032676803
"152" -0.259437167508023 2.47679123086912 -2.08884003777495
"153" 0.134735706892014 0.880784437672639 -1.52009037931223
"154" 0.28255053479203 2.35601233841101 -1.73884024795174
"155" -0.518113116333047 1.09646103134784 -1.65134030049593
"156" 0.208643120842022 1.22586698755296 -1.56384035304013
"157" 1.0339425766171 1.7046690255119 -1.69509027422384
"158" -0.678245846558063 1.0533257126128 -1.25759053694482
"159" 1.64983769286716 3.42576824304 -1.69509027422384
"160" 0.590498092917059 2.886576758852 -1.69509027422384
"161" -0.789106967483073 1.11802869071536 -1.73884024795174
"162" 0.849174041742082 0.35453354910515 0.0111587011643089
"163" -0.185529753558016 0.22512759290003 -0.382591062386801
"164" -0.0500328279830014 0.09572163669491 -1.21384056321692
"165" 0.960035162667092 1.95054034230163 -1.12634061576112
"166" 0.898445651042088 0.673734907744447 -0.776340825937912
"167" 0.553544385942054 2.42502884838707 -0.470091009842604
"168" -0.222483460533018 2.2438605096999 -1.03884066830532
"169" 0.71367711616707 1.55369540993926 -0.951340720849516
"170" 0.491954874317049 1.4846788999632 -1.25759053694482
"171" -0.986193404683092 0.190619337911998 -1.30134051067273
"172" -0.284072972158025 2.08857293090057 -1.69509027422384
"173" 1.42811545101714 2.00230272478368 -1.47634040558433
"174" 0.873809846392086 1.13959635008288 -1.38884045812853
"175" 0.491954874317049 0.967055075142719 -1.12634061576112
"176" 0.331822144092033 2.21797931845888 -1.60759032676803
"177" 0.208643120842022 1.82976144984352 -1.56384035304013
"178" 1.39116174404213 1.78662613110848 -1.52009037931223
